trial,signal_type,precision,raw_sqnr_db,aligned_sqnr_db,alpha_real,alpha_imag
0,multitone,fp16,60.37951735406273,60.505744306317254,0.9999928841799236,-0.0001618593596418043
1,multitone,fp16,61.23099839499369,61.49890346246786,1.0001091345214839,-0.0001820916425692871
2,multitone,fp16,62.44218072751663,62.67877005147173,0.9998847984262929,0.0001301393990384483
3,multitone,fp16,61.68511229116412,61.735300409839375,1.000085738838676,2.109206410380338e-05
4,multitone,fp16,61.879569864750515,62.561670058949666,0.9996937710152928,-2.1267990810286096e-05
5,multitone,fp16,61.452342430052546,61.55776682130006,1.0000034618932097,-0.00013097276483612798
6,multitone,fp16,61.9080341994481,62.16272492162532,0.999852269466264,-0.00012195172121167003
7,multitone,fp16,61.08807184581097,61.202785207522965,1.0001160392415633,-8.264643485633999e-05
8,multitone,fp16,61.58262844600624,61.588612454182005,0.9999692447796692,3.236063434933879e-06
9,multitone,fp16,60.89110955458536,60.97975265158122,1.0001044167575919,-7.454273593739777e-05
10,multitone,fp16,62.09597807694135,62.18102857852201,0.9999062904541922,5.6436209051039635e-05
11,multitone,fp16,62.458907379332295,63.01604044787239,1.0002437662282986,-9.465335517706346e-05
12,multitone,fp16,60.91086980575017,60.98031942734103,1.0001132003847637,7.159183116234961e-06
13,multitone,fp16,61.10990656105877,61.152603069303595,1.0000506740908812,-7.077912098233725e-05
14,multitone,fp16,61.75589859573065,61.97243936128017,1.0000035630727557,-0.00018013930240861012
15,multitone,fp16,61.0312335587153,61.25676509466541,1.000152174910506,-0.0001294761178301032
16,multitone,fp16,62.52226539616056,62.64197425554295,1.0000905404590652,-8.375975832209802e-05
17,multitone,fp16,62.30644876398237,62.55091280020536,1.000159494827022,-8.218391436132537e-05
18,multitone,fp16,60.61755121190445,61.12644965932403,1.0002922035540123,-0.00010290839242355766
19,multitone,fp16,62.45191921151772,62.465978120081346,1.0000289397086992,-3.16273966493068e-05
20,multitone,fp16,61.75013984638669,62.15986769512057,0.9997842411083996,-0.00011658064017344537
21,multitone,fp16,61.2649176184606,61.45011658318634,1.0001551729516105,-8.443746037081183e-05
22,multitone,fp16,61.446944080054436,61.47514291530826,1.0000383400280723,5.6289741649590804e-05
23,multitone,fp16,60.46501459625248,60.71302231233808,1.0002188908103866,4.4480762238650874e-05
24,multitone,fp16,61.6138665672632,61.67492952833645,1.0000365244339962,-9.107769539075843e-05
25,multitone,fp16,58.03832008130259,58.52977320931788,0.9995955775800222,6.625871419339052e-05
26,multitone,fp16,61.6134019528323,61.96597774634271,1.0001174908753958,0.0001999706933592848
27,multitone,fp16,61.32536729573197,61.5369977479758,1.0001770572774866,6.095591842386596e-05
28,multitone,fp16,61.177594792823236,61.486675215241306,0.999773348487913,3.139058399922116e-05
29,multitone,fp16,61.307788376830956,61.73897699869856,0.999735858152812,-1.1479422588702643e-05
30,multitone,fp16,60.579268094186745,60.76789124625658,1.0001659878688303,-9.826293326224833e-05
31,multitone,fp16,61.49441907459216,61.95210222559549,0.9999071561801979,-0.0002495364153246526
32,multitone,fp16,60.31314834107871,60.3386570572923,1.0000132330910878,-7.262236191773888e-05
33,multitone,fp16,62.00284937954735,62.33529209886301,1.000200944884147,7.813736732380611e-05
34,multitone,fp16,61.9711416377163,62.094625840045026,1.0000857483493375,-0.00010225336910135561
35,multitone,fp16,60.99324006696493,61.03003151012121,0.9999451715784923,-6.086307901263274e-05
36,multitone,fp16,60.97799530380805,61.11345868351933,0.9999893154275932,-0.00015621521118631677
37,multitone,fp16,62.24930779322408,62.5781640445779,1.0002078003498702,-1.6831878181905455e-05
38,multitone,fp16,60.943338573602226,61.36168475939528,1.0002716984420075,1.1145595834267754e-05
39,multitone,fp16,61.71699652635739,61.91792668810442,0.9998369611895995,-6.209719507884739e-05
40,multitone,fp16,60.324547540815516,60.8087613805209,1.0003071423084156,-6.0253836853917944e-05
41,multitone,fp16,60.7883976356685,60.91811557696393,1.0001110891661242,0.000110482846499982
42,multitone,fp16,61.190471085814536,61.44898236352474,1.0001556851488955,0.00014038667521897464
43,multitone,fp16,60.43510271336133,61.16233025414762,0.999627727152379,2.8148090986785162e-05
44,multitone,fp16,62.812150278245646,63.12775493392729,0.9998705785044043,0.00014114935241038698
45,multitone,fp16,61.207418708517125,61.320610425572724,1.0000877312836332,-0.00010857714985673602
46,multitone,fp16,61.51050777195972,61.57721948120386,0.9999283226590343,7.500906118310245e-05
47,multitone,fp16,61.88476151137857,62.042265109858654,0.9998776626267987,9.002720644955658e-05
48,multitone,fp16,61.819922807096965,61.83602247790215,1.0000042815944175,-4.914483275701486e-05
49,multitone,fp16,63.37649434091187,63.53980113792427,1.0001209501183563,-4.8325678948589884e-05
50,multitone,fp16,61.842622218278365,62.1785774272941,1.0001763085846114,-0.0001327943050705566
51,multitone,fp16,59.97623231533481,60.22360068541183,0.9998360732322443,-0.00016964830793582823
52,multitone,fp16,61.22107883599614,61.705443654235296,0.999791539595456,-0.00019020964842223457
53,multitone,fp16,60.01141966501275,60.119356730420954,0.9998542654815045,-5.6894652500588636e-05
54,multitone,fp16,61.58460372767382,61.687012804447015,1.0000582587608442,0.00011308401421742016
55,multitone,fp16,61.97908132254581,62.16697593021648,0.9998698743399991,-9.952484709330028e-05
56,multitone,fp16,60.55256392751743,60.74351678154491,1.0001874242866882,-5.256543851267077e-05
57,multitone,fp16,60.600931603604934,61.194244191150304,1.0003321042911415,-3.1206881783544876e-05
58,multitone,fp16,62.71729658715741,63.17481620461177,1.0002079289492627,-0.00010134799301613032
59,multitone,fp16,60.76184927723776,61.019086895967014,1.0002074697111965,7.234713863357773e-05
60,multitone,fp16,63.294408924556045,63.37342567643841,1.0000894238320743,2.118749290920601e-05
61,multitone,fp16,62.41815690622589,62.43801426394607,1.0000242570842524,-4.500958720076261e-05
62,multitone,fp16,61.64070537353817,62.05873279378011,0.9998209034468812,0.0001754905961061716
63,multitone,fp16,60.27454891617319,60.5387947146404,1.0001363930758482,-0.000191902628182765
64,multitone,fp16,62.92649441543087,63.00444024492914,0.9999222235264027,-5.492266345849284e-05
65,multitone,fp16,60.643266522252155,60.822288062131804,1.0001685414861288,8.018205772686879e-05
66,multitone,fp16,61.06788498151915,61.16604355256183,0.9998678292053653,1.69303041971583e-06
67,multitone,fp16,61.37633513503353,61.566397341474435,1.0001616865844138,7.111353091412867e-05
68,multitone,fp16,60.400465663932806,60.4416619925388,1.0000014270268358,-9.277568571117943e-05
69,multitone,fp16,60.555934842331894,60.64479796792264,1.0000777623188646,-0.00010851649549179858
70,multitone,fp16,61.4913071455711,61.56514567963248,0.9999124477017686,6.550677223875324e-05
71,multitone,fp16,60.91237883627394,60.918079306519,1.0000306889072423,1.1019482959665328e-05
72,multitone,fp16,61.30013672143245,61.41178391186117,1.0000304969232923,-0.00013373490354144567
73,multitone,fp16,60.64966700622749,61.07951484265584,1.0002647342936948,-0.00010536282892572983
74,multitone,fp16,62.97570036006165,63.076806499794706,0.9999202695996692,-7.238145416967328e-05
75,multitone,fp16,61.944404653909395,61.98869332831915,1.0000794382596854,-1.322049812738605e-05
76,multitone,fp16,61.18948781983591,61.24233793969876,1.0000578456220799,7.650179169385665e-05
77,multitone,fp16,61.66344579068478,61.81794327277126,0.9998489278247719,-3.159393052690911e-05
78,multitone,fp16,60.29765177324968,60.420602038943265,1.0001594175992765,-2.5665503234944288e-05
79,multitone,fp16,60.96732798102168,61.24441350630383,1.0001158325326749,-0.00018989835461240666
80,multitone,fp16,61.28375492061644,61.31734154985928,1.0000734002671239,1.858868963297376e-05
81,multitone,fp16,59.51273727493057,60.04778292806166,0.9996498104910585,-8.337444073296779e-05
