trial,signal_type,precision,raw_sqnr_db,aligned_sqnr_db,alpha_real,alpha_imag
0,normal,fp16,59.50668100452114,59.55712757601263,0.9998872755537506,-1.5101815581284022e-05
1,normal,fp16,59.56365344898217,59.602867370717405,0.999900430492399,-4.763043411071423e-06
2,normal,fp16,59.362211779157775,59.397889616622635,0.9999069880414958,-2.8682805681055872e-05
3,normal,fp16,59.36990651863368,59.41594058059099,0.9998967562332324,-3.9092819634769294e-05
4,normal,fp16,59.40867336282879,59.45569419818099,0.9998989015730155,-4.5998977139497404e-05
5,normal,fp16,59.40541528688345,59.42643702293962,0.9999379192846715,-4.1018622758023345e-05
6,normal,fp16,59.43299570158579,59.481358088377576,0.9998957223647528,-4.1738044993778254e-05
7,normal,fp16,59.440036002507014,59.493820012622784,0.9998878622868528,-3.7731246039831245e-05
8,normal,fp16,59.404151698666354,59.44766512331131,0.9998985636280799,-3.381889938830306e-05
9,normal,fp16,59.42871516842685,59.44906303015205,0.9999271652649848,5.078223227401048e-06
10,normal,fp16,59.524489116838325,59.572561888687765,0.999903888087637,-5.515454466589675e-05
11,normal,fp16,59.427819338472446,59.4786410952248,0.9998922722377412,-4.0793907423403474e-05
12,normal,fp16,59.37361115398362,59.41075242409169,0.9999008351625075,1.1112628544423913e-06
13,normal,fp16,59.31840948118716,59.35316588767375,0.9999047650342837,-1.593905903209192e-05
14,normal,fp16,59.4984770310309,59.51935675442054,0.9999384959247978,-3.9998746503523235e-05
15,normal,fp16,59.643326084030015,59.67150975744456,0.9999229672031378,-3.297057452570378e-05
16,normal,fp16,59.49113456376771,59.548352151239726,0.9998832142946588,-3.275889217169032e-05
17,normal,fp16,59.35399715466053,59.37932954931278,0.9999180834275493,-6.113261969868516e-06
18,normal,fp16,59.27223844591464,59.31520481444454,0.999897902009195,-3.4845358611869905e-05
19,normal,fp16,59.469898245451695,59.51521126328542,0.9998918663348833,-5.616063639086427e-06
20,normal,fp16,59.51830855852656,59.538380703307766,0.9999400119390897,-3.940577007369483e-05
21,normal,fp16,59.46686207009659,59.509936341273146,0.9998952151729655,-1.3268336584151257e-05
22,normal,fp16,59.39796293262846,59.431253854286055,0.9999212214165484,-5.063814423236158e-05
23,normal,fp16,59.53812507888453,59.55995483630322,0.9999283491169144,-2.1020221910027628e-05
24,normal,fp16,59.682217244283635,59.70230852009416,0.9999340587088313,-2.4839261801629313e-05
25,normal,fp16,59.64777270159643,59.68910804202264,0.9999010760976615,-2.2022297230817104e-05
26,normal,fp16,59.60964102124484,59.659213404089854,0.9998906639846937,-2.144503366102243e-05
27,normal,fp16,59.563939527198514,59.60952687177475,0.9998944475682247,-2.0027965431864786e-05
28,normal,fp16,59.569669772804744,59.65028889433864,0.9998634882502954,-4.082623581019894e-05
29,normal,fp16,59.50409177648438,59.51454430031766,0.9999482988152717,-4.623765521659516e-06
30,normal,fp16,59.403288716090216,59.44928676576028,0.9998914500645989,-1.736591821388014e-05
31,normal,fp16,59.4874170404433,59.50529910227253,0.9999352267588941,-2.0678975496870375e-05
32,normal,fp16,59.33358763853262,59.38255253818837,0.9998862692792604,-1.1531483464216334e-05
33,normal,fp16,59.555181279541046,59.5714495806815,0.9999413816156731,-2.6562406502428294e-05
34,normal,fp16,59.47981443862437,59.50621182298836,0.999918278790392,-1.2304628682714058e-05
35,normal,fp16,59.54553098650485,59.56036263817569,0.9999412680874714,-1.831701188979435e-05
36,normal,fp16,59.29828265137668,59.373433923857455,0.9998657589426128,-4.62354097659022e-05
37,normal,fp16,59.50062087981755,59.56822001366173,0.9998742593622588,-3.888169079916484e-05
38,normal,fp16,59.44277929695374,59.46782164994648,0.9999278177084638,-3.640773305464562e-05
39,normal,fp16,59.23335044154571,59.314715524683656,0.999851900660985,-1.428604135719588e-05
40,normal,fp16,59.53386813171783,59.559393946322324,0.9999200961346816,-1.1773715783845907e-05
41,normal,fp16,59.655863576430626,59.68447416732037,0.9999158902219472,-5.658047922738125e-06
42,normal,fp16,59.48387196182868,59.51931210117485,0.9999110922724094,-3.530694867133894e-05
43,normal,fp16,59.53165064691265,59.56999789875076,0.999904470561444,-2.5772278973689506e-05
44,normal,fp16,59.35935890507578,59.397477226277886,0.9998993815002731,-1.244796798651257e-06
45,normal,fp16,59.36046778487706,59.39034788288285,0.9999190336108739,-3.724923886241079e-05
46,normal,fp16,59.51643583599653,59.55460629365185,0.9999033192825406,-2.0788534782247292e-05
47,normal,fp16,59.32259883900406,59.379321847991434,0.9998778532083231,-1.5583849322746586e-05
48,normal,fp16,59.5951784260205,59.62914022810587,0.9999111473060014,-2.5577142518593724e-05
49,normal,fp16,59.58768373974089,59.63735082259703,0.9998947483128506,-3.772348619651009e-05
