trial,raw_sqnr_db,aligned_sqnr_db,alpha_real,alpha_imag
45,59.893446796990474,59.91522826851592,1.0000291797603482,-6.539052155543614e-05
46,59.84640371080884,59.85868866332832,1.000036278083205,-4.013131991896884e-05
47,59.532322511659885,59.535770392797744,1.0000139350444295,-2.62613626278507e-05
48,59.56539128242447,59.57218880495802,1.0000183992998393,-3.728408413362928e-05
49,59.75492483612415,59.7755300662324,1.0000601912478881,-3.7224948772782555e-05
50,59.82275338996665,59.84459876262516,1.0000722728438105,-1.965033402730243e-06
51,59.9205397035239,59.967454266733796,1.0000983605028628,-3.5638570319561264e-05
52,59.46235801024557,59.48134916967521,1.0000576923092186,-4.013136103130428e-05
53,60.02832383663701,60.09028670019758,1.00011818729171,-1.0449635090219007e-05
54,59.685885499185396,59.70196615187991,1.0000251489323313,-5.7799764002386e-05
55,59.96339034810732,59.96903598054361,1.0000360151777345,3.6208247037891197e-06
56,59.69081778410376,59.77724829123353,1.0001406453982502,-3.719450275220178e-05
57,59.780786864185565,59.789517666819194,1.0000421772057166,-1.826360802239185e-05
58,60.050909337808974,60.06985234980075,1.000024006501785,-6.103661636851897e-05
59,59.73122598684722,59.75063678347715,1.0000542991767896,-4.23834344472589e-05
60,59.72448476070001,59.76829200275474,1.0000784865233616,-6.734368664548304e-05
61,59.67854748389638,59.70038901573262,1.0000461568950878,-5.720156122788256e-05
62,59.846659164394715,59.85819824500571,1.0000451317085879,-2.6686817799040707e-05
63,59.80868854271324,59.82093512572388,0.9999979075344496,-5.420642652762405e-05
64,59.963056902969015,59.98626512983871,1.000064604736659,-3.467125932723892e-05
65,59.79170816204413,59.82593876429963,1.0000694326113062,-5.845412275861829e-05
66,60.09226916002422,60.114581986970364,1.0000478088257982,-5.2264875092832446e-05
67,59.66412829406039,59.68634505885408,1.0000221545163794,-7.086777315931626e-05
68,59.864171170843704,59.88488355258879,1.00006768660196,-1.8116229042503006e-05
69,59.74485915488682,59.75976388884555,1.0000159565228637,-5.8128080679071954e-05
70,59.69101876888186,59.709408889639455,1.000061194020333,-2.8159563529502334e-05
71,59.847610167445765,59.86287446814558,1.0000493135744584,-3.467559514038996e-05
72,59.748103596385576,59.778663181947806,1.0000861235022096,3.829012031992558e-06
73,59.99878132526712,60.019496575354125,1.0000452276656664,-5.210310855425423e-05
74,59.55386317820878,59.58040233992189,1.0000443463834674,-6.917621963640558e-05
75,59.66363152843759,59.702870624228865,1.0000889399348045,-4.2546346091867386e-05
76,59.87103539299426,59.90938932000802,1.0000908063545197,-2.8518505939624282e-05
77,59.73609079640074,59.805995327407324,1.0001249622461243,-3.682843988596647e-05
78,59.716473930936296,59.725214231719555,1.0000424412836582,-1.8575799766179143e-05
79,59.941393893762516,59.95570806541807,1.0000422123162855,-3.941629964997944e-05
80,59.65303738805483,59.66482759278483,1.0000541106435321,-2.9922104125227455e-06
81,59.62696068360423,59.65423038534275,1.0000330112987732,-7.570694875729146e-05
82,59.90771876079857,59.957874705218394,1.0000926840004178,-5.6043361034340104e-05
83,60.037763841921425,60.09071722279302,1.0000823724171535,-7.232417908191417e-05
84,59.94078058772708,59.96403074962406,1.0000459562263173,-5.745497800753075e-05
85,59.86262395326804,59.86354014658163,0.9999985388620518,-1.4682738092322868e-05
86,59.72446399775819,59.740173834245184,1.000001739001268,-6.2002340441867e-05
87,59.8642560553065,59.8843323473718,1.0000652335297813,-2.24435576489745e-05
88,59.95571539524783,59.95814845641621,1.0000201718107082,-1.2607055522874462e-05
89,59.88842554717374,59.908434831817786,1.0000646778472395,-2.3102503865553237e-05
90,59.55674356602793,59.572462160074735,1.0000456524462078,-4.378619803804442e-05
91,59.75136264757229,59.765920050823695,0.9999984503067754,-5.950729026694265e-05
92,60.02281487766446,60.031205673809055,0.9999917603046069,-4.303662843236668e-05
93,59.96807457192879,59.97578874123767,1.0000007807436695,-4.2274879644628516e-05
94,59.703553670384686,59.70984299261869,1.0000284770878844,-2.7175284584786912e-05
95,59.879476341369525,59.89872638721487,1.000049955606324,-4.5299333092725e-05
96,59.806991015975505,59.86101110966311,1.0001080623391627,-3.533618565301769e-05
97,59.64439064788847,59.67772576848426,1.0000629841669018,-6.58240420739906e-05
98,60.0670892646621,60.088933711982165,1.0000625107832481,-3.214584920806788e-05
99,59.86273117305763,59.887104027622954,1.0000709592127046,-2.7233530414087535e-05
100,59.77800091575806,59.85010772955587,1.0001119688654752,-6.925743550359299e-05
101,59.85490471140133,59.868664498544405,1.0000360409270288,-4.4407815694588104e-05
102,59.96385431046912,59.98510547849754,1.0000625191776833,-3.184460016980316e-05
103,60.07208172840301,60.08009966008718,1.0000401096327824,-1.4335176703725332e-05
104,59.6551958131603,59.6801409944691,1.0000657383730214,-4.335807247768877e-05
105,59.99352143597303,60.01814834111171,1.0000566682832972,-4.9520720435970436e-05
106,60.00162117519583,60.016875403173614,1.0000278946890666,-5.222098466421844e-05
107,60.006180215810126,60.02877242347963,1.0000690305108189,-2.0412535829220885e-05
108,60.29484649581258,60.30940403117277,1.0000508316494479,-2.3306656759608574e-05
109,59.56491449211618,59.59468857923628,1.0000852027635416,-1.7146661122724144e-05
110,59.93471203640223,59.96019377459962,1.00007198032877,-2.7541096550888218e-05
111,59.79061455550091,59.79515749882552,1.0000022261164598,-3.304839546632506e-05
112,59.83263684358501,59.877017324268074,1.0000841399509892,-5.9064824326154166e-05
113,59.76401714933544,59.779138041933095,1.0000031729291141,-6.0495471411953516e-05
114,59.676897517214,59.70867585892481,1.0000817370502546,-3.426302557873462e-05
115,59.78859976413615,59.807577006312016,1.0000433273147675,-5.196894410244363e-05
116,59.853158229289754,59.88066204678251,1.0000688161960778,-4.237115532208115e-05
117,59.441553946913864,59.49042039482673,1.0000950277402711,-6.0797599374458676e-05
118,59.85450135554855,59.87130956272206,1.0000007367080326,-6.319670576095555e-05
119,59.94553154460347,59.95869424004755,1.0000549225048352,-6.948813789536746e-06
120,60.34738488065714,60.35042172516545,0.9999911391845817,-2.380661025964624e-05
121,59.806754754725866,59.82102903206224,0.9999881852038577,-5.736739464249308e-05
122,59.751970228680605,59.79599414925744,1.000085298884134,-5.8347057680210416e-05
123,60.083831129237964,60.0971600384753,1.0000273286441157,-4.753018201197872e-05
124,59.64430517782942,59.66570783063774,1.0000502554772146,-5.301440257387599e-05
125,59.687768742457266,59.70310494990004,1.000026746945517,-5.543135574965253e-05
126,60.0837552113283,60.09998939685101,1.0000353480913977,-4.909776430585875e-05
127,60.05313502557265,60.10807396324925,1.0000902064786272,-6.544207019767711e-05
128,59.88225581335709,59.89012971447738,1.0000239428013755,-3.5888785816996996e-05
129,59.59046088834714,59.609149242760125,1.0000324515732122,-6.054531599447112e-05
130,59.63809504332203,59.65375501154526,1.0000243439606582,-5.7616885473278046e-05
131,59.698337392426204,59.734644194446965,1.000091305982802,-2.426480688961766e-05
132,59.67056797132699,59.70108917511069,1.0000811332805393,-3.120321753975848e-05
133,59.86128882404248,59.88552448219459,1.0000481090261732,-5.8579983242224763e-05
134,59.56733496509359,59.585274880570395,1.0000511839546407,-4.39864636926526e-05
135,59.987664510429255,60.03398587736609,1.000095375411996,-3.930594925460706e-05
136,60.15699522901731,60.18941672920981,1.0000600832214972,-5.970212803492445e-05
137,59.74326179334998,59.76333211678907,1.0000320125830435,-6.218519257270105e-05
138,59.631354011995,59.67204356917237,1.0000795679524004,-6.182289871177521e-05
139,59.72646167528919,59.73550145721046,1.0000454921164612,-1.2048674952232048e-05
140,59.97173901232443,59.9826323859819,1.000043747062406,-2.4656064630262438e-05
141,60.03367205033574,60.047026789955986,1.0000494268621494,-2.4574292222545375e-05
142,59.8191970357933,59.86319009874832,1.000065364656281,-7.896793474076116e-05
143,59.72334354081902,59.73065106200408,1.000041644552143,-7.593960285702637e-06
144,59.807996882849714,59.816914088762694,1.0000435616585832,-1.569852576675353e-05
145,59.98098300094498,59.99412033503801,1.0000513498593642,-1.992921773138426e-05
146,59.79223537381046,59.81439546290211,1.0000370180376534,-6.300015110930129e-05
147,60.17476889840894,60.175730887720704,1.0000142343065543,3.18379558975904e-06
148,59.818158000603276,59.843228375078674,1.0000584001256283,-5.091459279797787e-05
149,59.90710664056826,59.96556523927908,1.0001051657962075,-5.101480121439521e-05
150,59.963201840693266,59.96846637470306,1.0000156950347916,-3.123272796969061e-05
151,59.84814509495845,59.86637042271675,1.00006474603255,-1.2053183647342569e-05
152,59.86746508829168,59.89809473627612,1.0000785461442032,-3.282305888197158e-05
153,59.657971516935575,59.68489833330192,1.0000235649461275,-7.830980116468479e-05
154,59.92657641629897,59.936075534154625,1.0000371446741,-2.9026800208007742e-05
155,59.785798702681454,59.86343372723192,1.0001018546818465,-9.078813256810073e-05
156,59.564349639677765,59.57502095515021,1.000034136764176,-3.93441987712637e-05
157,59.8725062027513,59.90045553178534,1.0000767699686501,-2.670975063942666e-05
158,59.95032097126944,59.96289722888292,1.0000370631546418,-3.938795379639213e-05
159,59.782511416176504,59.81703193969708,1.0000782453812653,-4.693275509257474e-05
160,59.687258562344105,59.72387482784859,1.0000352994175332,-8.818873431153552e-05
161,59.98363548058145,60.01069982312999,1.0000640354691368,-4.6218333774234424e-05
162,59.68546421103799,59.68863830810908,1.0000162066462486,-2.286576142570174e-05
163,59.578920998610066,59.605522533073476,1.0000558178249002,-6.011122802768738e-05
164,59.9467569844342,59.985445978993035,1.0000747389669358,-5.825585227577677e-05
165,60.081802155486685,60.09444925222021,1.000042567676957,-3.22776284183734e-05
166,59.782694375720126,59.83240155345808,1.000088230529669,-6.466576931352767e-05
167,59.881290236042695,59.91590254954467,1.000037699099953,-8.208214706487442e-05
168,59.78706161182914,59.79887968069627,1.0000136166682383,-5.165986224211817e-05
169,59.6424676155098,59.696913431279874,1.0001086692481722,-4.148901720333165e-05
170,59.856415660763815,59.88696909388237,1.0000714857516904,-4.622749733265945e-05
171,59.85289705660556,59.86756345794135,1.0000512154997767,-2.9408353101781823e-05
172,59.72287479018745,59.75144169686181,1.0000585253226137,-5.969747481127116e-05
173,59.784371558236586,59.79886491218696,1.0000524979027907,-2.7305498275493572e-05
174,59.82742050069997,59.844537602407996,0.9999824966362001,-6.153498981911679e-05
175,59.858570906468486,59.88590700413005,1.0000525812259864,-6.097705790900303e-05
176,59.967456087540576,60.020213194414715,1.0000733672597548,-8.236593727739677e-05
177,59.829925544353095,59.85094937460873,1.0000374283967688,-6.0179589578958165e-05
178,59.85090147978894,59.867371198414915,1.000028018348159,-5.5968837097829025e-05
179,59.90877521042971,59.93317678500324,1.0000403838813583,-6.396452670763414e-05
180,59.95661108771878,59.97036818626626,1.0000436272802693,-3.593570870584926e-05
181,59.88544996140779,59.912647669278215,1.0000749426259752,-2.818440042742617e-05
182,59.49567757680178,59.51118555354605,1.0000456054701545,-4.386229335403589e-05
183,59.761922415677475,59.79273978897341,1.000039638995338,-7.680258087560604e-05
184,59.80160319027665,59.818850271406674,1.0000366612608043,-5.296159596274692e-05
185,59.91136714720578,59.93053861019911,1.0000520591080948,-4.225874210958169e-05
186,59.96766215170211,60.01112903251964,1.0000550357603182,-8.369772442050052e-05
187,59.839297184809446,59.849635292971286,1.0000247353285794,-4.3075765287196424e-05
188,60.08684599326624,60.12521692793125,1.0000886343704287,-2.7706503702804952e-05
189,59.90638248675371,59.91043004128886,1.0000023478036935,-3.076266675693811e-05
190,59.95999144590374,59.961353789005415,1.0000175691067201,-2.807586759198545e-06
191,59.94168156212821,59.96838751300254,1.00001808299433,-7.672363970017607e-05
192,59.899283059772664,59.913601297174935,1.0000289833166387,-5.028774667467811e-05
193,59.59523393039851,59.60508523459056,1.0000141986327824,-4.7807676521685506e-05
194,59.745302341502025,59.79096902869166,1.0000852511321867,-6.185457327477225e-05
195,59.805022229644734,59.84185065681733,1.0000830111250614,-4.407467461951324e-05
196,59.8742369675486,59.91447313386245,1.0000597113190965,-7.699733276708428e-05
197,59.76091924710563,59.76756815196935,1.000026403707357,-3.032002478160389e-05
198,59.6308854591678,59.66887276976632,1.0000859259136514,-4.582219067863296e-05
199,60.23760391742819,60.263563018942165,1.0000434996639962,-6.124103721718293e-05
