trial,signal_type,precision,raw_sqnr_db,aligned_sqnr_db,alpha_real,alpha_imag
0,uniform,fp16,56.42697674744686,56.47374779910167,1.0001094050615131,-0.00011145825217617914
1,uniform,fp16,56.29098543964416,56.32058917857938,1.0000941686637197,-8.422305337770671e-05
2,uniform,fp16,56.374657622987606,56.4342433704336,1.0001389494763078,-0.0001100040271928191
3,uniform,fp16,56.50752409533119,56.54963892986026,1.000129049726431,-7.013566295993136e-05
4,uniform,fp16,56.37659027516635,56.425633116409664,1.0001117338299517,-0.00011569183980734006
5,uniform,fp16,56.49468166888229,56.55085188716018,1.000131683226119,-0.00010710214693043153
6,uniform,fp16,56.59313937616176,56.63992691196441,1.0001015833703195,-0.00011474081386549865
7,uniform,fp16,56.450536948429246,56.494186412571835,1.0000977274890568,-0.00011444730797574409
8,uniform,fp16,56.499803139488776,56.5392034630565,1.0000982905528732,-0.00010277310665629084
9,uniform,fp16,56.38740720406101,56.43770464195488,1.0001255622047651,-0.00010342086273111937
10,uniform,fp16,56.432050708983006,56.48027980838271,1.0001195824839724,-0.00010401819064424196
11,uniform,fp16,56.34642575029208,56.40828067831109,1.000151332271576,-9.953580316906525e-05
12,uniform,fp16,56.33462918844291,56.37738679751135,1.0000998119540312,-0.00011325272381438872
13,uniform,fp16,56.49012377368358,56.5629066602082,1.0001529794200208,-0.00011789536649665592
14,uniform,fp16,56.54717149739955,56.579790917944194,1.0000821277386693,-9.913952188167972e-05
15,uniform,fp16,56.49163885090314,56.5266541107453,1.00008988802303,-9.96760935658563e-05
16,uniform,fp16,56.338802656449985,56.38325615937866,1.0001185144147262,-9.808321816873434e-05
17,uniform,fp16,56.51218683071586,56.55435820064287,1.0001059404773005,-0.00010175510135975999
18,uniform,fp16,56.314002424226146,56.37755035240741,1.0001564872361421,-9.728775777596003e-05
19,uniform,fp16,56.459093692377195,56.50842343784162,1.0001207682496303,-0.00010462020876535908
20,uniform,fp16,56.50606730711623,56.55131634793604,1.0000970002405025,-0.00011733370294690111
21,uniform,fp16,56.333684927763386,56.40286653830341,1.0001622706709041,-0.00010218077914472492
22,uniform,fp16,56.57367862636874,56.61142512563185,1.0000944854097913,-0.00010061646737820885
23,uniform,fp16,56.33005868657058,56.37983919618084,1.0001326651470404,-9.455065034798549e-05
24,uniform,fp16,56.48216300087203,56.5406410514181,1.0001539740266243,-7.979378739741677e-05
25,uniform,fp16,56.432967017622744,56.48465506221257,1.000114563160634,-0.00011738805847512303
26,uniform,fp16,56.32761595071534,56.36450150269927,1.0001098305333838,-8.74167077493263e-05
27,uniform,fp16,56.35455923915545,56.39511282548977,1.0001287445363285,-7.033138295969446e-05
28,uniform,fp16,56.394035000847076,56.44898188501629,1.0001505146900025,-7.87090163887114e-05
29,uniform,fp16,56.463780127995165,56.50301895600304,1.000095213896393,-0.00010603193036692326
30,uniform,fp16,56.32105598831948,56.36043509558151,1.0000871603947414,-0.00011603605869025553
31,uniform,fp16,56.473490549715486,56.518457116760175,1.000104433123641,-0.00011090444447532954
32,uniform,fp16,56.27151180457639,56.31863838851188,1.000113484585245,-0.0001122229931431577
33,uniform,fp16,56.37210964026312,56.42601926747208,1.0001175053781293,-0.00012100590874459974
34,uniform,fp16,56.369677659845166,56.41176344761199,1.0001035094082218,-0.00010741479307221602
35,uniform,fp16,56.455946568911024,56.50134312910411,1.0001223405973894,-9.249471285253725e-05
36,uniform,fp16,56.42819661707735,56.48394346708529,1.0001461306562869,-8.765487036980116e-05
37,uniform,fp16,56.367847860811686,56.40135539924526,1.000095761536135,-9.25793753904681e-05
38,uniform,fp16,56.429278049724715,56.46878110368746,1.0001189507625656,-8.037007878911136e-05
39,uniform,fp16,56.484122965452116,56.52983598967944,1.0001124785553863,-0.00010430986864153981
40,uniform,fp16,56.46297325916638,56.50229967349777,1.0001287720774497,-6.145309210531621e-05
41,uniform,fp16,56.57255843875954,56.611812978470795,1.0001110584756927,-8.649070291755074e-05
42,uniform,fp16,56.48098913066029,56.51918598150098,1.0001068823031025,-9.093943631834169e-05
43,uniform,fp16,56.20296177322466,56.24677831671689,1.000116447342708,-0.00010251694502498019
44,uniform,fp16,56.46787350673098,56.51288210203357,1.0001135566890842,-0.00010179889373855207
45,uniform,fp16,56.31280246035227,56.376379176445056,1.0001502706147956,-0.00010675269834773036
46,uniform,fp16,56.398017575881774,56.444073963767394,1.000115949331936,-0.00010362648527558426
47,uniform,fp16,56.47166416586201,56.519902846469606,1.000118341853358,-0.00010436345907407982
48,uniform,fp16,56.404666192731334,56.45697256545584,1.0001262364966694,-0.00010708672909850531
49,uniform,fp16,56.4199905163952,56.471491211570196,1.0001076228378731,-0.0001237129892825944
50,uniform,fp16,56.398754102950754,56.44812175837774,1.0001204390743739,-0.00010677893001062077
51,uniform,fp16,56.45777636184348,56.49482088474589,1.000117137232202,-7.405301472039452e-05
52,uniform,fp16,56.512754713897884,56.550524554371094,1.0001098855784598,-8.519363109343556e-05
53,uniform,fp16,56.339737815714265,56.383317241922796,1.000123920750025,-8.855439144923676e-05
54,uniform,fp16,56.25562494835472,56.30841446882229,1.0001326740498078,-0.00010496810810524229
55,uniform,fp16,56.39494006770144,56.44454967391587,1.0001101665502121,-0.00011797977598755009
56,uniform,fp16,56.4635924787555,56.49596670841116,1.0000941258924405,-8.893732073096324e-05
57,uniform,fp16,56.36698287640207,56.403244579052874,1.000101722622282,-9.407411575596939e-05
58,uniform,fp16,56.38819106874465,56.46387753831342,1.0001659152077595,-0.00011032353712292207
59,uniform,fp16,56.47394763067354,56.51624421969201,1.0001134705159826,-9.464356962439165e-05
60,uniform,fp16,56.466801005632796,56.515815004609195,1.0001185778471886,-0.00010612289569599204
61,uniform,fp16,56.47253285519858,56.51112061386538,1.000099576073933,-0.00010008771165045358
62,uniform,fp16,56.450667289172145,56.49516086248219,1.0001226268203525,-8.97090842462478e-05
63,uniform,fp16,56.419180455364504,56.45291548289876,1.000100540853992,-8.685059789506439e-05
64,uniform,fp16,56.45580794907793,56.51772645397986,1.0001331919833967,-0.0001195165440016444
65,uniform,fp16,56.39971244106949,56.43870875200669,1.0000899755389208,-0.00011129980705889737
66,uniform,fp16,56.15018982985693,56.20143691120944,1.0001277317799753,-0.00011025694358279227
67,uniform,fp16,56.46817049499699,56.49743599526018,1.000084208027337,-8.97629674128568e-05
68,uniform,fp16,56.38016122579067,56.42520235834588,1.0001208401222874,-9.56437375238057e-05
69,uniform,fp16,56.54147025058183,56.58980257299995,1.0001198294380031,-0.00010093475404322392
70,uniform,fp16,56.4940712418025,56.56139190088084,1.0001339688741355,-0.00012862301036868453
71,uniform,fp16,56.5004509532714,56.54112194356365,1.0001183910487206,-8.278759871784019e-05
72,uniform,fp16,56.37999149219431,56.41581945129307,1.0001064807577678,-8.702897505747113e-05
73,uniform,fp16,56.39050488849599,56.42724478317572,1.0001076662356412,-8.8049291998129e-05
74,uniform,fp16,56.32928291399742,56.377132587065965,1.0001268456533776,-9.71111085788772e-05
75,uniform,fp16,56.466252765624475,56.49841706010993,1.000080858727804,-0.00010056047993874166
