trial,signal_type,precision,raw_sqnr_db,aligned_sqnr_db,alpha_real,alpha_imag
0,uniform,bf16,53.14207845503309,53.20014663983346,0.9997850010565517,0.00013480282828846324
1,uniform,bf16,53.3261601311975,53.37135140401437,1.0002185234215106,-1.9915888232484995e-05
2,uniform,bf16,53.318004209609775,53.32075293080544,1.0000179622168897,5.123154352612888e-05
3,uniform,bf16,53.39765153995782,53.41516520371983,0.9999104680842791,0.00010191426085903844
4,uniform,bf16,52.71348522128392,52.809059632238544,1.0002855400804367,0.00018725471470396233
5,uniform,bf16,53.256538645849005,53.26679702930049,1.0000928256758839,5.0316440546529606e-05
6,uniform,bf16,53.014924481035514,53.055010141133224,0.9998062503887515,-9.12832685725216e-05
7,uniform,bf16,53.22073994492622,53.261068750252704,1.000208551144854,2.354430122826842e-05
8,uniform,bf16,52.89139492230463,52.906271741762716,1.0000812478762051,0.0001047597107469676
9,uniform,bf16,53.11003353738261,53.11047264502057,1.000018672482449,1.2058126693323005e-05
10,uniform,bf16,53.271074018038334,53.345122618507474,0.9997569653340211,0.0001431731998131846
11,uniform,bf16,53.43290377816921,53.463759079197786,1.0001225366489548,0.0001307982395409661
12,uniform,bf16,52.99669626584268,53.03514307343186,0.9999284974805352,0.00019770613966129156
13,uniform,bf16,53.06175037622908,53.064567456297844,0.9999769979078924,-5.171866256045974e-05
14,uniform,bf16,52.86234835326634,52.88399609700824,1.0001460467918017,6.633539781613372e-05
15,uniform,bf16,53.110014301269786,53.11093216987197,1.000029594405838,1.2525061224177335e-05
16,uniform,bf16,53.7284933883745,53.779198672727276,0.9997785733802548,1.1823842315642306e-05
17,uniform,bf16,52.61005403123376,52.62807141335823,0.9998601835826705,-5.607021626173651e-05
18,uniform,bf16,52.84985095793524,52.873082822978546,0.9998418292627269,-5.150348694035114e-05
19,uniform,bf16,53.01395794666468,53.029110064658525,0.9999070663973327,9.359306439261516e-05
20,uniform,bf16,52.898405492907,52.92101547635676,1.0001357989370767,9.059086711325018e-05
21,uniform,bf16,53.293278521576546,53.302444140503205,0.9999024398936338,-1.887803635687905e-05
22,uniform,bf16,52.75158866208748,52.786281239598274,1.0002046046758861,-1.945461440127649e-05
23,uniform,bf16,52.93417758691787,52.97461160961592,1.0001000874878183,0.00019273517606653728
24,uniform,bf16,53.16043340977389,53.23975618199486,0.999737811105919,-0.00013649699422307
25,uniform,bf16,53.29757055406445,53.34169706151602,0.9998483207893964,0.00015585047898576793
26,uniform,bf16,52.68302110464902,52.6982569754191,1.0001237744830254,5.971101304783993e-05
27,uniform,bf16,52.66045723317548,52.690814479836796,0.9999948911662816,0.00019422559186261975
28,uniform,bf16,53.278644736788564,53.30100814481593,0.9998447977009204,6.838836506499314e-06
29,uniform,bf16,52.90744955760211,52.909446742653074,1.0000174736161234,-4.526227374209936e-05
30,uniform,bf16,53.07131067512571,53.074325188383504,0.9999766817212644,-5.363860240550414e-05
31,uniform,bf16,52.90729449355509,52.91642762166066,0.9999581189205973,-9.487407522116132e-05
32,uniform,bf16,52.90615106291786,52.92791338459654,1.0001480142521106,6.0812861637501474e-05
33,uniform,bf16,52.71613952543631,52.732278695504235,1.0001337390887657,-4.4333043601628564e-05
34,uniform,bf16,52.96238018150746,52.96606089551511,1.0000620500143749,-2.0811737761803066e-05
35,uniform,bf16,53.30460286810659,53.3115064956555,1.0000849257138162,1.4503405237166916e-05
36,uniform,bf16,52.85887494570383,52.90568796752364,1.0002093885783891,0.00010811129040453378
37,uniform,bf16,52.68349923959339,52.7133877670548,0.9999754636196098,0.00019070572079851826
38,uniform,bf16,52.846030988039594,52.85237979590886,1.000087018343216,3.837016818866283e-06
39,uniform,bf16,52.99672564033652,53.01536156148554,0.9998864042575815,-9.256180235257339e-05
40,uniform,bf16,53.31059787986121,53.31129751828159,1.0000261694738362,-8.174043136468594e-06
41,uniform,bf16,52.55761535670416,52.56113531567003,0.999989208402433,6.617673514542394e-05
42,uniform,bf16,53.275204045265596,53.32974773911204,0.9997851757212415,0.00011196447083288193
43,uniform,bf16,53.4658740795321,53.4878211840151,0.9998638909482002,6.451452092049454e-05
44,uniform,bf16,52.906974706545846,52.91267561558834,1.0000124348896062,8.100990924086894e-05
45,uniform,bf16,53.17342872343366,53.196163963869736,1.0001408593263978,-7.286943956550461e-05
46,uniform,bf16,52.47706294040662,52.505759732412784,0.9999442987451385,0.00018472892405506077
47,uniform,bf16,52.952227775555734,52.956435243391404,1.0000047780464134,6.98863259247677e-05
48,uniform,bf16,53.14559452791535,53.15289374531292,1.0000838922276387,3.320293694152058e-05
49,uniform,bf16,52.66296533583609,52.690678991937006,1.0000819611986256,-0.00016655712117104993
50,uniform,bf16,53.42217198660225,53.42554551224798,0.9999538973957302,3.748828401194166e-05
51,uniform,bf16,53.273845143089446,53.29747101702654,1.000104238489184,0.00012111582900292625
52,uniform,bf16,53.6631200469538,53.68367984353633,1.0001239462619966,-7.04350864162285e-05
53,uniform,bf16,53.31944498611152,53.321085003587534,0.9999707560585531,3.0046186766640856e-05
54,uniform,bf16,52.578336133188095,52.5864009936309,0.9999049622813656,3.482019372415556e-05
55,uniform,bf16,52.92302822906832,53.000441797430184,1.000286223247086,9.087026322451101e-05
56,uniform,bf16,53.04062367106234,53.07058057011301,0.9998153143686014,3.1793702679955265e-06
57,uniform,bf16,53.33899139682845,53.34388869262224,1.0000706359597027,1.535000606488836e-05
58,uniform,bf16,52.938017067379505,52.94442903237986,1.0000127178026212,-8.566731490648594e-05
59,uniform,bf16,53.2347867591833,53.251254117456135,0.9999323514147012,0.0001157190536549406
60,uniform,bf16,53.35573517574538,53.378118453334835,1.000152959991551,1.8675624436410385e-05
61,uniform,bf16,52.95323847199598,53.00747549952245,1.0002493981839888,-2.6595617921470785e-05
62,uniform,bf16,52.848733480993985,52.849817352297976,0.9999772310606442,2.7865956195226434e-05
63,uniform,bf16,52.83105730675878,52.84276151715442,0.9998817646986133,-6.404059511435202e-06
64,uniform,bf16,53.38454834433751,53.433743864308106,1.0002195181020266,-5.9191160923144645e-05
65,uniform,bf16,53.59845093669549,53.61920619869768,0.9998560571164792,-9.675761277510765e-06
66,uniform,bf16,53.174295522602826,53.21673509717886,0.9998404213676725,-0.00014608400005249294
67,uniform,bf16,52.86392852552753,52.90213233812777,0.9998679256028342,-0.00016684287844787496
68,uniform,bf16,53.011579058379894,53.02922952788797,1.0001302910860206,5.747400651247908e-05
69,uniform,bf16,53.05579358164707,53.1294716255438,1.0002865928592217,-3.3847993608349965e-05
70,uniform,bf16,52.46551747255871,52.47398898752305,1.0000888776122576,5.611333665278829e-05
71,uniform,bf16,53.272314300285835,53.28441466565056,1.0001060161773425,4.313456731984169e-05
72,uniform,bf16,53.18306654676823,53.26157300730795,0.9997090016208251,-3.672635174959686e-05
73,uniform,bf16,53.53101557448261,53.537943768905556,0.9999215650038146,-3.02714330238142e-05
74,uniform,bf16,52.465988798802414,52.53722782988917,0.9997695597413178,-0.00019764931027120176
75,uniform,bf16,53.37167035390044,53.3754038109345,0.9999605063149866,-4.892214784851496e-05
76,uniform,bf16,52.82482696180833,52.83392601503973,0.9999341650576703,-8.11521967845481e-05
77,uniform,bf16,53.64080809483066,53.730263940338325,1.0002394266095558,0.00017572392751684013
78,uniform,bf16,52.83956024038926,52.84679602208412,0.9999182411735259,-4.4400922361441214e-05
79,uniform,bf16,53.60485493755209,53.60594030253415,1.0000322848661944,6.879242657511369e-06
80,uniform,bf16,53.18369402758886,53.25070522137971,1.000270277388984,2.3477872749721033e-05
81,uniform,bf16,52.95019779783196,53.029871116012984,1.0002300904249093,0.00019813856340392827
82,uniform,bf16,53.27577875559959,53.34351735345008,1.0002693134376528,1.7410822729804634e-05
83,uniform,bf16,53.398724469728876,53.399149432664814,1.000003631405021,-2.083733593082218e-05
84,uniform,bf16,53.18766830184984,53.233910763637,0.9998454628139115,-0.000164133386307944
85,uniform,bf16,52.665634219291555,52.70508668365296,1.0002123054762442,-6.243176368748922e-05
86,uniform,bf16,52.88785796983869,53.03225761007812,0.999915327646755,-0.0004012372993966082
87,uniform,bf16,52.492800257643104,52.618745813048946,1.0003916062614084,-8.817858980816229e-05
88,uniform,bf16,52.80587999803998,52.80802328355526,1.00005080471927,-2.2338982146385608e-06
89,uniform,bf16,52.95666112388149,52.96410475619326,1.0000403228810189,8.392660881071436e-05
90,uniform,bf16,52.87547860082239,52.8788991534308,0.9999474685644906,-3.606479579705773e-05
91,uniform,bf16,53.54697890750369,53.54826324251633,0.9999828331534223,-3.180924321947787e-05
92,uniform,bf16,53.364509105501355,53.40564533976683,0.9997953519069921,3.931931344377056e-05
93,uniform,bf16,53.2240265614574,53.22473558412309,1.0000179983715685,2.1286618715115253e-05
94,uniform,bf16,53.06180106024209,53.19360715912172,1.0003815242005905,-4.752355391219427e-05
95,uniform,bf16,52.98507593743612,53.0632202869067,1.0002995377277633,-3.6231321327667878e-06
96,uniform,bf16,53.148116272476855,53.17373282180686,0.9998314223528167,-7.678829575363397e-06
97,uniform,bf16,53.12260575061909,53.16985062977867,1.0001619079005397,-0.0001628497647415123
98,uniform,bf16,53.21467040735227,53.24429302526588,1.0001792551403572,1.7471583849465664e-05
99,uniform,bf16,53.186100596899664,53.18999316555603,0.9999408001541482,-2.8225177847544073e-05
