trial,signal_type,precision,raw_sqnr_db,aligned_sqnr_db,alpha_real,alpha_imag
71,normal,fp16,59.98760408635146,60.00143024214188,0.9999962353761952,-5.633311544256323e-05
72,normal,fp16,59.927487396448484,59.96217233136349,1.0000772435775134,-4.607942355199631e-05
73,normal,fp16,60.19468224264526,60.21884958355204,1.0000695793348657,-2.1574875558946787e-05
74,normal,fp16,60.240750513158474,60.2703994594998,1.0000687012551284,-4.144638229155564e-05
75,normal,fp16,60.088933552596664,60.10918558384879,1.0000520120140106,-4.304968200944963e-05
76,normal,fp16,59.92127527588884,59.93184544813836,1.0000450665712932,-2.1085764907981815e-05
77,normal,fp16,60.20881681671128,60.23166656847239,1.0000482902801562,-5.166941439008546e-05
78,normal,fp16,60.29679065283423,60.30338251737643,1.000000001848039,-3.763638272249581e-05
79,normal,fp16,60.11432804334802,60.147318089211694,1.0000828793071173,-2.2429791567833387e-05
80,normal,fp16,60.18087012841246,60.19583602726704,1.000045925284483,-3.451003416450413e-05
81,normal,fp16,60.22120987531395,60.28179821362034,1.0001091863746816,-3.5317763215162884e-05
82,normal,fp16,59.93349543480371,59.97160457887358,1.0000687311215153,-6.440996303059196e-05
83,normal,fp16,60.11477828886822,60.14530355153903,1.0000200806691697,-8.011505436175701e-05
84,normal,fp16,59.90091185240865,59.90847882599225,1.000021000741386,-3.660688427354482e-05
85,normal,fp16,60.06120337790254,60.08582953662287,1.0000744691220846,-5.513310836087916e-06
86,normal,fp16,59.883561448966844,59.94183567767596,1.000115418987343,-1.9295875997164053e-05
87,normal,fp16,60.1185581289488,60.13804208452611,0.9999980840760055,-6.597021347960676e-05
88,normal,fp16,59.91843538319454,59.947659325296925,1.0000702753905206,-4.3542541606064716e-05
89,normal,fp16,60.15491905048282,60.15864783850043,1.000016799215619,-2.3365732124149693e-05
90,normal,fp16,60.037378692493206,60.07383193661475,1.000033947024678,-8.446940421218967e-05
91,normal,fp16,60.006116596263944,60.039298714025016,1.0000682649842365,-5.423629577084563e-05
92,normal,fp16,59.9591001383738,59.99020122312891,1.0000558232248888,-6.393595067038024e-05
93,normal,fp16,59.94068779105053,59.946018051638774,1.0000261778043094,-2.3627112946010067e-05
94,normal,fp16,60.05011301938624,60.0606453139249,1.000045261663552,-1.8601718298724767e-05
95,normal,fp16,60.13837207204223,60.14373242557738,1.000004853006037,-3.42240420351724e-05
96,normal,fp16,59.97721401503614,59.99068390745716,1.0000492815932402,-2.6166339912309586e-05
97,normal,fp16,60.205056056285486,60.22712324170208,1.0000440381039697,-5.381082077800219e-05
98,normal,fp16,59.81772127674378,59.84467298721751,1.0000632842645762,-4.947480686068072e-05
99,normal,fp16,60.18505136041174,60.22402895452227,1.000069482675905,-6.111803059847019e-05
100,normal,fp16,60.09232811889288,60.11041517806169,1.0000159791484318,-6.175287611772362e-05
101,normal,fp16,59.9782151362425,60.01509272403362,1.0000868084550312,-3.104391702064361e-05
102,normal,fp16,60.01491949638159,60.04744539014261,1.0000802849878758,-3.14852675464761e-05
103,normal,fp16,59.941646192724825,59.97661819868499,1.0000743697542693,-5.098151433946558e-05
104,normal,fp16,60.123302912434006,60.14023247188342,1.000045455562429,-4.142245726970396e-05
105,normal,fp16,59.97051485511702,60.03026810659682,1.000113373759072,-3.011788585981612e-05
106,normal,fp16,60.23594430770902,60.262476741642566,1.0000598399869285,-4.678138608762207e-05
107,normal,fp16,60.1025012030269,60.11405978812469,1.000032272730166,-3.942800754030435e-05
108,normal,fp16,60.03670377840216,60.07778361736228,1.000084728960194,-4.645161380564811e-05
109,normal,fp16,60.41542775093298,60.43443146543768,1.0000313577717737,-5.4633784428148194e-05
110,normal,fp16,60.42405323010476,60.44842564254982,1.0000638946730074,-3.1524026424522345e-05
111,normal,fp16,59.863024674877096,59.87038885499671,1.0000345671931161,-2.3531835177539996e-05
112,normal,fp16,59.98687920024966,59.9933337663233,1.0000238969375046,-3.0308703866346215e-05
113,normal,fp16,60.20590588904021,60.21318367187841,1.0000032028011474,-3.983202178719539e-05
114,normal,fp16,59.95309068493355,60.00407605908693,1.000103189757908,-3.394467397517693e-05
115,normal,fp16,59.973057142471724,60.010360199196555,1.0000725420136407,-5.7833382867823146e-05
116,normal,fp16,60.002266091301095,60.02224949253636,1.0000335085293552,-5.8871673655141814e-05
117,normal,fp16,59.8113259182102,59.83385025797954,1.0000420876201381,-6.026421016860278e-05
118,normal,fp16,59.75088812082082,59.78053793827744,1.0000691957420906,-4.917830859166958e-05
119,normal,fp16,60.157275604028996,60.18015470149025,1.0000391639285262,-5.944719983516646e-05
120,normal,fp16,60.30583872766751,60.33676097848872,0.999997558477402,-8.127971184682756e-05
121,normal,fp16,60.354298813382854,60.40318378620888,1.000091065829779,-4.5001006902383475e-05
122,normal,fp16,60.39161628958993,60.39776545853506,1.000035346842621,-6.6020998747033135e-06
123,normal,fp16,60.13366753775316,60.14661322834655,1.0000479542480538,-2.4225477709105403e-05
124,normal,fp16,60.08291907466631,60.11548554517805,1.0000816716347083,-2.5696834300334323e-05
125,normal,fp16,60.174473203430246,60.198699916791284,1.0000269180515517,-6.796715911199552e-05
126,normal,fp16,60.104162180873985,60.11992764015893,1.0000500619441588,-3.212219595694684e-05
127,normal,fp16,59.95178940232201,59.98070637637013,1.0000813817139138,-9.40510283624531e-06
128,normal,fp16,59.91864988854654,59.93927608636275,1.0000602884417624,-3.4548174897333394e-05
129,normal,fp16,60.174330649630726,60.19209123305902,1.0000324171997217,-5.3572188814189816e-05
130,normal,fp16,60.10123340936517,60.132102807978086,1.0000755242729067,-3.488105342782282e-05
131,normal,fp16,60.27505803609148,60.302897127800954,1.0000624722029896,-4.5776925298020215e-05
132,normal,fp16,60.20937113642872,60.23547817897732,1.0000659294703145,-3.69502165171709e-05
133,normal,fp16,60.06641255474801,60.1019655988987,1.0000853758593653,-2.7232112627313034e-05
134,normal,fp16,60.186904281462304,60.19033335203646,1.000020831695918,-1.7946792765188708e-05
135,normal,fp16,60.073737621366035,60.07593015516058,1.000011027291278,-1.93554962079322e-05
136,normal,fp16,59.98652964898944,60.01912548802132,1.000086171505773,-8.739204544055493e-06
137,normal,fp16,60.12328267766928,60.15258603819676,1.0000559443155326,-5.83729356642088e-05
138,normal,fp16,60.11038003348192,60.124475588436255,1.0000429311625632,-3.627989403989498e-05
139,normal,fp16,59.9864994087256,60.01848692587895,0.9999902569953145,-8.524157082002747e-05
140,normal,fp16,60.180495623571275,60.20322749214781,1.0000500269258217,-5.0058189260892786e-05
141,normal,fp16,60.22782006940701,60.26558708161335,1.000089306840075,-1.5548078502679313e-05
142,normal,fp16,60.22378486479937,60.260435064437274,1.000078086141283,-4.3419676556253714e-05
143,normal,fp16,60.131399207814,60.180217600551195,1.000095859361455,-4.0716693530873444e-05
144,normal,fp16,60.126113427282625,60.13312900729854,0.9999934774856104,-3.9055520415660006e-05
145,normal,fp16,60.19980551868535,60.222593614911055,1.0000456607146038,-5.397826119760569e-05
146,normal,fp16,60.018980372862075,60.027883328596474,1.0000321695129037,-3.168922019083542e-05
147,normal,fp16,60.21686130369875,60.2277563821515,1.000031828818212,-3.7021358789537004e-05
148,normal,fp16,60.17863324586922,60.21156507925145,1.0000099982042128,-8.455727463171544e-05
149,normal,fp16,60.14078886151446,60.16438597463843,1.0000611292266803,-3.88551150139477e-05
150,normal,fp16,60.1665703728642,60.16910054804471,1.000018984327174,-1.4146601575499865e-05
151,normal,fp16,60.084991625427804,60.09800681544783,1.00004869461346,-2.3738236492824356e-05
152,normal,fp16,60.26342476719783,60.28550126335776,1.0000535576809684,-4.3635830283265675e-05
153,normal,fp16,59.77644805651358,59.79614618743252,1.000044702512027,-5.2598013101661744e-05
154,normal,fp16,59.74641718741257,59.77038550692188,1.0000653970666182,-3.9479462623379396e-05
155,normal,fp16,60.00850288545658,60.029141361825225,1.0000544254764783,-4.20716691692241e-05
156,normal,fp16,59.89644289243241,59.97176185698823,1.0001310808570392,-2.0752209495395116e-05
157,normal,fp16,59.92864265333842,59.936321704450044,1.0000409493357223,-1.0916574317746143e-05
158,normal,fp16,59.901828818778604,59.913285368711485,1.000020315477801,-4.7771492989360245e-05
159,normal,fp16,60.26901321359964,60.28317801103355,1.0000353524349432,-4.255697244743614e-05
160,normal,fp16,59.86794365922698,59.90126581966069,1.0000779157818713,-4.254056264110906e-05
161,normal,fp16,60.374876334950486,60.419513118318015,1.0000597249048473,-7.624834074782945e-05
162,normal,fp16,60.06159000346336,60.073684614833944,1.0000321002416002,-4.137155142932363e-05
163,normal,fp16,60.181307652158495,60.19120717419936,1.0000109703475533,-4.542530431442607e-05
164,normal,fp16,60.30595942168924,60.34661482985429,1.000078890785131,-4.961213323369818e-05
165,normal,fp16,60.20944955260373,60.21939707926094,1.000030884674509,-3.5020488449906295e-05
166,normal,fp16,60.0070476835554,60.030878341823374,1.000065067483035,-3.507492942785185e-05
167,normal,fp16,60.273720705920894,60.32623897648609,1.0000827882183423,-6.658640274360874e-05
168,normal,fp16,60.05487558791089,60.08755312861584,1.0000666903710738,-5.436279363448805e-05
169,normal,fp16,59.8829577022986,59.94906308682215,1.0001221481168001,-2.4542958634767653e-05
170,normal,fp16,59.77221408531126,59.806721848564884,1.0000758863537778,-5.0822586196485743e-05
171,normal,fp16,59.836467090755946,59.840501356904845,1.0000217521467922,-2.2158715855346287e-05
172,normal,fp16,60.0912340165757,60.11837824232649,1.0000747171807427,-2.2791055669440855e-05
173,normal,fp16,59.800561170471525,59.8371421231911,1.0000783560962867,-5.141569680632247e-05
174,normal,fp16,60.21523584790288,60.271187686805334,1.0000853880311242,-6.994846487838443e-05
175,normal,fp16,59.976297415430516,59.979270848659226,1.0000076093395835,-2.510535204718516e-05
176,normal,fp16,60.39944785673918,60.42093802340334,1.0000171749364584,-6.48652683552793e-05
177,normal,fp16,59.911942479661214,59.930463563004864,0.9999695813566221,-5.8456557338133385e-05
178,normal,fp16,59.80663193523342,59.81836948406422,1.0000301719126818,-4.372343699436897e-05
179,normal,fp16,59.804825768625925,59.81187634915741,1.0000318631500245,-2.610653788874531e-05
180,normal,fp16,60.21140073759629,60.252529583686474,1.0000566270630709,-7.597464829094038e-05
181,normal,fp16,59.77562488369709,59.77942739771927,1.0000255200343884,-1.644255765894366e-05
182,normal,fp16,60.103350976628285,60.13322786110685,1.000035664659135,-7.364162952863023e-05
183,normal,fp16,60.28237315551257,60.321869294797594,1.0000767082739896,-5.099362866761356e-05
184,normal,fp16,60.266620136097806,60.28339053702689,1.0000360928438827,-4.8188811206911194e-05
185,normal,fp16,59.9690041048974,59.98060309328078,0.9999618043302185,-3.503134106417234e-05
186,normal,fp16,60.03516078149319,60.04857044172708,1.0000327334921013,-4.457341449157299e-05
187,normal,fp16,60.12572017650936,60.161785685500455,1.0000737409376705,-5.096569046740605e-05
188,normal,fp16,59.83475753556843,59.84965320183389,1.0000394230706313,-4.475345427614543e-05
189,normal,fp16,60.38480476143275,60.404366492454585,1.0000545282607707,-3.376653005615756e-05
190,normal,fp16,59.98725881797172,60.00321262801076,1.0000377130402816,-4.749255042615049e-05
191,normal,fp16,60.147858941647605,60.167335609869205,1.0000641213005843,1.4624193811289203e-05
192,normal,fp16,60.067490457126056,60.07361914866433,1.0000143384984388,-3.4393189656259265e-05
193,normal,fp16,60.05062441249356,60.059034264047725,1.0000422822895427,-1.1158764988570103e-05
194,normal,fp16,60.0500616404245,60.071508643778564,1.0000464968298357,-5.204061132232254e-05
195,normal,fp16,60.32192224075848,60.356200507038736,1.0000771685521037,-3.6691417027238654e-05
196,normal,fp16,60.06972794441168,60.07479291423788,1.0000292481800237,-1.707689716251946e-05
197,normal,fp16,60.01602110243327,60.0492998900294,1.0000774976701412,-4.0007872276830584e-05
198,normal,fp16,59.847446724724094,59.87411940075846,1.0000639920725178,-4.74079918983297e-05
199,normal,fp16,60.12142404746909,60.134214414339056,1.0000407486447056,-3.4633226941773206e-05
