trial,signal_type,precision,raw_sqnr_db,aligned_sqnr_db,alpha_real,alpha_imag
0,multitone,fp16,59.67719307163256,59.723757178215195,0.9999096366827528,-5.761771917024045e-05
1,multitone,fp16,59.53859336899151,59.584895450750686,1.0000813321928346,7.197594094719138e-05
2,multitone,fp16,59.033060214301294,59.18635862829258,1.000154244923177,-0.00013983400178330246
3,multitone,fp16,58.537404906393306,58.61959685354988,0.9998958143426512,-0.0001240736465937829
4,multitone,fp16,59.84107151161424,59.928785260267574,0.999950361982988,-0.00013517955382058447
5,multitone,fp16,59.17712370474887,59.19305549390315,1.000013960643385,-6.504477590917514e-05
6,multitone,fp16,59.69157654519121,59.71171208955521,1.000054119587768,4.514097977137285e-05
7,multitone,fp16,59.205767861870584,59.224557715902804,0.9999329284488981,-2.61575714722872e-05
8,multitone,fp16,59.15974146370885,59.19089464642826,0.9999451754982315,-7.527742547373757e-05
9,multitone,fp16,59.39412904464659,59.45178788101805,0.9998769691242435,4.777197829389044e-06
10,multitone,fp16,59.2128846680467,59.25829107619329,1.0000728029119748,-8.466977115531685e-05
11,multitone,fp16,59.271628659519244,59.437771147832535,0.9998049416836823,-7.950907590349874e-05
12,multitone,fp16,59.24870090991934,59.535484587238884,1.0002747245686077,-2.3191096087698754e-05
13,multitone,fp16,58.170103509448225,58.34590701224603,0.9999839753646927,-0.0002453608558549281
14,multitone,fp16,58.59865624512367,58.85846878699291,1.0002830509607834,-1.0536943562708071e-05
15,multitone,fp16,59.59578722008495,59.728870718536015,1.0001333652254487,-0.00012387556349485236
16,multitone,fp16,60.230245606281,60.25306528902988,0.9999334482416383,-2.3243295423301373e-05
17,multitone,fp16,58.99198315222944,59.257005648791285,0.9997459851071051,-0.00010051605176874177
18,multitone,fp16,59.40665605902498,59.520812736481076,0.9999625924474342,-0.00016834345425803288
19,multitone,fp16,59.45243094377343,59.56159881825067,1.0001558009986542,-6.240245740638613e-05
20,multitone,fp16,58.821171359306916,58.9010781882824,1.0001335581755368,-7.800571625733665e-05
21,multitone,fp16,59.21075786863055,59.47487614674989,0.9998622551996444,-0.00022752767274766266
22,multitone,fp16,59.96344781460144,60.18418751903647,0.9998957562829499,0.00019773425665648562
23,multitone,fp16,59.264803370482824,59.452132224592745,0.9998612413283124,-0.0001753182869704767
24,multitone,fp16,59.11490973943817,59.14568675192658,1.0000928217334588,-6.607346156218566e-06
25,multitone,fp16,59.14282537550684,59.18089882858218,0.9999442257758377,8.672368318672163e-05
26,multitone,fp16,60.86065852492533,61.14375879224117,0.9997727433172178,9.645127648525935e-06
27,multitone,fp16,59.35767493550432,59.50904805980162,0.9998035832883629,-3.3459374506674105e-05
28,multitone,fp16,59.95059374717508,60.07911980426857,1.0001707552225432,-1.862753707784296e-05
29,multitone,fp16,58.91631239142303,59.03572794178925,0.9998234363266209,-6.018103317041193e-05
30,multitone,fp16,58.957894328598655,59.017438401207876,1.0000878058823015,9.799462517939111e-05
31,multitone,fp16,60.36870020018071,60.425769797762925,0.999960511878753,-0.00010213709909236679
32,multitone,fp16,58.78831543243942,58.93363464930342,0.9999950738088941,-0.00020850079337260378
33,multitone,fp16,59.6239356597394,59.683310274345445,0.9998871834250205,-4.556063909553926e-05
